id,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,pool_qc,fence,misc_feature,sale_type,saleprice
1860,RL,80.0,9600,Pave,No Alley,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,1Story,6,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,978.0,Unf,1262.0,GasA,Ex,Y,SBrkr,1262,1262,0.0,2,0,TA,6,Typ,1,TA,Attchd,RFn,2.0,460.0,TA,TA,Y,298,0,No Pool,No Fence,No Misc Feature,WD ,181500
839,RL,43.0,10667,Pave,No Alley,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,7,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,385.0,ALQ,799.0,GasA,Ex,Y,SBrkr,827,1661,1.0,2,1,Gd,6,Typ,1,TA,Attchd,RFn,2.0,550.0,TA,TA,Y,158,61,No Pool,No Fence,No Misc Feature,ConLw,212000
2349,RL,81.0,10530,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,68.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,945.0,GasA,TA,Y,SBrkr,945,1857,0.0,2,1,TA,8,Typ,1,TA,Attchd,RFn,2.0,482.0,TA,TA,Y,400,105,No Pool,GdPrv,No Misc Feature,WD ,188900
1903,RL,50.0,5000,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,1946,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,CBlock,Fa,Fa,No,LwQ,299.0,Unf,666.0,GasA,Fa,N,SBrkr,666,666,0.0,1,0,Gd,4,Typ,0,No Fireplace,No Garage,No Garage,0.0,0.0,No Garage,No Garage,N,0,52,No Pool,MnPrv,No Misc Feature,WD ,64500
234,RL,75.0,17082,Pave,No Alley,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,6,1978,1992,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,TA,TA,PConc,Gd,TA,Av,ALQ,964.0,Unf,1117.0,GasA,Ex,Y,SBrkr,1117,1981,1.0,2,1,Gd,8,Typ,1,TA,Attchd,Fin,2.0,522.0,TA,TA,Y,336,104,No Pool,No Fence,No Misc Feature,WD ,230000
2172,RL,74.0,16287,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,1925,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,130.0,BLQ,901.0,GasA,TA,Y,SBrkr,901,1351,1.0,1,0,TA,7,Typ,1,Gd,Detchd,Unf,2.0,576.0,TA,TA,N,0,0,No Pool,No Fence,No Misc Feature,WD ,122000
2588,RL,65.0,11050,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,488.0,Unf,1005.0,GasA,Ex,Y,SBrkr,1005,1005,0.0,1,0,TA,6,Typ,1,TA,Attchd,Unf,1.0,319.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,133500
1289,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493.0,Unf,1510.0,GasW,Ex,Y,SBrkr,1584,2792,0.0,2,0,TA,8,Mod,2,TA,Detchd,Unf,2.0,520.0,Fa,TA,Y,0,547,No Pool,MnPrv,Shed,WD ,256000
1596,RM,41.0,2665,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,318.0,Unf,550.0,GasA,TA,Y,SBrkr,925,1475,0.0,2,0,TA,6,Typ,1,TA,Attchd,Unf,1.0,336.0,TA,TA,Y,92,26,No Pool,No Fence,No Misc Feature,WD ,129500
264,RL,80.0,10389,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,2003,2003,Hip,CompShg,CemntBd,CmentBd,BrkFace,320.0,Gd,TA,PConc,Gd,TA,No,GLQ,1682.0,Unf,1978.0,GasA,Ex,Y,SBrkr,1978,1978,1.0,2,1,Gd,8,Typ,1,Gd,Attchd,RFn,3.0,850.0,TA,TA,Y,188,25,No Pool,No Fence,No Misc Feature,WD ,318000
451,RL,70.0,9658,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,383.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1598.0,GasA,Gd,Y,SBrkr,1606,1606,0.0,2,0,Gd,6,Typ,1,Gd,Attchd,RFn,3.0,871.0,TA,TA,Y,230,60,No Pool,No Fence,No Misc Feature,WD ,255900
536,RL,63.0,7500,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1158.0,GasA,Ex,Y,SBrkr,1158,1158,0.0,1,1,Gd,5,Typ,0,No Fireplace,No Garage,No Garage,0.0,0.0,No Garage,No Garage,Y,0,50,No Pool,No Fence,No Misc Feature,WD ,143500
43,RL,79.0,14122,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,240.0,Gd,TA,PConc,Ex,TA,No,GLQ,28.0,Unf,1822.0,GasA,Ex,Y,SBrkr,1822,1822,0.0,2,0,Ex,8,Typ,1,Gd,Attchd,RFn,3.0,678.0,TA,TA,Y,0,119,No Pool,No Fence,No Misc Feature,WD ,259000
2223,RL,75.0,21000,Pave,No Alley,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,184.0,TA,Gd,CBlock,Gd,TA,Mn,ALQ,35.0,Rec,1809.0,GasA,TA,Y,SBrkr,2259,2259,1.0,2,0,Gd,7,Typ,2,Gd,Basment,Unf,2.0,450.0,TA,TA,Y,166,120,No Pool,MnPrv,No Misc Feature,COD,217000
2009,RL,70.0,8737,Pave,No Alley,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1923,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,300.0,Unf,1065.0,GasA,Ex,Y,FuseA,915,1635,0.0,1,1,TA,6,Typ,1,Gd,Detchd,Unf,2.0,440.0,TA,TA,Y,0,38,No Pool,No Fence,No Misc Feature,WD ,210000
394,RL,75.0,8750,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,TA,TA,CBlock,TA,TA,No,BLQ,828.0,Unf,1002.0,GasA,TA,Y,SBrkr,1002,1002,1.0,1,0,TA,5,Typ,0,No Fireplace,Detchd,Unf,2.0,902.0,TA,TA,Y,0,0,No Pool,MnPrv,No Misc Feature,WD ,148500
1738,RL,73.0,8499,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,616.0,GasA,Ex,Y,SBrkr,616,1412,0.0,2,1,Gd,6,Typ,1,Gd,BuiltIn,Fin,2.0,432.0,TA,TA,Y,0,36,No Pool,No Fence,No Misc Feature,New,156932
1196,RL,72.0,11072,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1728.0,GasA,TA,Y,SBrkr,1728,1728,0.0,2,0,TA,10,Typ,0,No Fireplace,Detchd,Unf,2.0,576.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,145000
828,RL,64.0,6762,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,902.0,Unf,1282.0,GasA,Ex,Y,SBrkr,1290,1290,1.0,2,0,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,662.0,TA,TA,Y,168,0,No Pool,No Fence,No Misc Feature,WD ,200000
1694,RL,105.0,15431,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,400.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1430.0,Unf,1994.0,GasA,Ex,Y,SBrkr,2046,2046,1.0,2,1,Ex,7,Typ,2,Gd,Attchd,Fin,3.0,878.0,TA,TA,Y,188,65,No Pool,No Fence,No Misc Feature,WD ,450000
571,FV,34.0,3230,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,TA,TA,PConc,Gd,TA,No,GLQ,381.0,Unf,729.0,GasA,Gd,Y,SBrkr,742,1471,0.0,2,1,TA,6,Typ,0,No Fireplace,Detchd,Unf,2.0,440.0,TA,TA,Y,0,24,No Pool,No Fence,No Misc Feature,WD ,172500
1192,RL,90.0,10800,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,1974,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,956.0,Rec,1522.0,GasA,TA,Y,SBrkr,1548,2614,0.0,2,1,TA,9,Typ,1,TA,Attchd,RFn,2.0,624.0,TA,TA,Y,38,243,No Pool,No Fence,No Misc Feature,WD ,240000
1806,FV,102.0,11143,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,2004,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1580.0,GasA,Ex,Y,SBrkr,1580,2466,0.0,3,0,Gd,8,Typ,1,Gd,Attchd,RFn,2.0,610.0,TA,TA,Y,159,214,No Pool,No Fence,No Misc Feature,WD ,340000
962,RL,73.0,8925,Pave,No Alley,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,1466.0,GasA,Ex,Y,SBrkr,1466,1466,0.0,2,0,Gd,7,Typ,0,No Fireplace,Attchd,Fin,3.0,610.0,TA,TA,Y,100,18,No Pool,No Fence,No Misc Feature,WD ,201000
2142,RL,120.0,10356,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,716.0,Unf,969.0,GasA,TA,Y,SBrkr,969,969,0.0,1,1,TA,5,Typ,0,No Fireplace,Attchd,Unf,2.0,440.0,TA,TA,Y,0,0,No Pool,MnPrv,No Misc Feature,WD ,122000
1648,RL,93.0,12299,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,1978,1985,Gable,CompShg,Plywood,Plywood,Stone,67.0,TA,TA,CBlock,Gd,TA,No,GLQ,1328.0,Unf,1529.0,GasA,TA,Y,SBrkr,1664,1664,1.0,2,0,Gd,7,Typ,1,TA,Attchd,Fin,2.0,663.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,213000
618,RL,90.0,9900,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,1967,1967,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,Gd,TA,CBlock,TA,TA,No,Rec,1173.0,Unf,1680.0,GasA,TA,Y,SBrkr,1691,1691,1.0,1,0,TA,5,Typ,0,No Fireplace,Attchd,Unf,2.0,550.0,Gd,TA,Y,0,67,No Pool,MnPrv,No Misc Feature,WD ,175000
2108,RL,64.0,6762,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,Gd,TA,PConc,Gd,TA,No,GLQ,664.0,Unf,1208.0,GasA,Ex,Y,SBrkr,1208,1208,1.0,2,0,Gd,6,Typ,0,No Fireplace,Attchd,RFn,2.0,628.0,TA,TA,Y,105,54,No Pool,No Fence,No Misc Feature,New,195400
772,RL,75.0,11625,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,172.0,TA,TA,CBlock,TA,TA,No,BLQ,527.0,Unf,1052.0,GasA,TA,Y,SBrkr,1052,1052,0.0,1,1,TA,6,Typ,1,Po,Attchd,Fin,1.0,668.0,TA,TA,Y,0,215,No Pool,No Fence,No Misc Feature,WD ,113500
2672,RL,65.0,6435,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,972.0,GasA,Gd,Y,SBrkr,972,1577,0.0,1,0,Fa,6,Typ,1,Gd,Detchd,Unf,1.0,312.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,140200
2492,RL,65.0,8450,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,1968,1968,Gable,CompShg,Plywood,Plywood,BrkFace,90.0,TA,TA,CBlock,TA,TA,No,BLQ,162.0,Rec,882.0,GasA,TA,Y,SBrkr,909,909,0.0,1,0,TA,5,Typ,0,No Fireplace,Attchd,Unf,1.0,294.0,TA,TA,Y,0,155,No Pool,MnPrv,No Misc Feature,COD,116000
2903,RL,88.0,11577,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,382.0,Ex,TA,PConc,Gd,TA,Gd,GLQ,1455.0,Unf,1838.0,GasA,Ex,Y,SBrkr,1838,1838,1.0,2,0,Ex,9,Typ,1,Gd,Attchd,Fin,3.0,682.0,TA,TA,Y,161,225,No Pool,No Fence,No Misc Feature,New,359900
2783,RL,50.0,8340,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,1977,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,62.0,TA,TA,CBlock,Gd,TA,Av,GLQ,509.0,Unf,675.0,GasA,TA,Y,SBrkr,686,1388,0.0,1,1,TA,6,Typ,0,No Fireplace,Attchd,Unf,1.0,317.0,TA,TA,Y,406,36,No Pool,No Fence,No Misc Feature,WD ,157500
786,RL,75.0,10708,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,1955,1993,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,No,LwQ,379.0,BLQ,1617.0,GasA,Ex,Y,FuseA,1867,1867,1.0,1,0,TA,7,Typ,3,Gd,Attchd,Fin,1.0,303.0,TA,TA,Y,476,0,No Pool,GdWo,No Misc Feature,COD,190000
740,RM,60.0,6911,Pave,No Alley,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,405.0,Unf,1145.0,GasA,TA,Y,SBrkr,1301,1301,0.0,1,0,Fa,5,Min1,0,No Fireplace,Detchd,Unf,2.0,440.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,100000
2546,RL,80.0,8800,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,425.0,TA,TA,CBlock,TA,TA,No,BLQ,553.0,Unf,1251.0,GasA,TA,Y,SBrkr,1251,1251,1.0,1,0,TA,6,Typ,2,Gd,Attchd,RFn,1.0,461.0,TA,TA,Y,0,116,No Pool,MnPrv,Shed,WD ,160000
851,RL,65.0,10739,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2002,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Gd,TA,PConc,Gd,TA,No,GLQ,1259.0,Unf,1431.0,GasA,Ex,Y,SBrkr,1444,1444,1.0,2,0,Gd,6,Typ,0,No Fireplace,Attchd,RFn,2.0,577.0,TA,TA,Y,144,40,No Pool,No Fence,No Misc Feature,WD ,203000
1833,RL,75.0,9572,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,482.0,Unf,1453.0,GasA,Ex,Y,SBrkr,1453,2810,0.0,2,1,Gd,9,Typ,1,Ex,Attchd,RFn,2.0,750.0,Gd,Gd,Y,500,0,No Pool,No Fence,No Misc Feature,WD ,302000
76,RL,50.0,8012,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,543.0,BLQ,923.0,GasA,TA,Y,SBrkr,923,923,0.0,2,0,TA,5,Typ,1,TA,Attchd,RFn,1.0,264.0,TA,TA,Y,80,0,No Pool,No Fence,No Misc Feature,WD ,143000
2151,RL,66.0,16226,Pave,No Alley,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,281.0,Unf,1028.0,GasA,Ex,Y,SBrkr,1210,2452,0.0,2,1,Gd,9,Typ,1,TA,BuiltIn,Fin,2.0,683.0,TA,TA,Y,208,50,No Pool,No Fence,No Misc Feature,WD ,267000
1880,RL,70.0,10899,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,No Basement,No Basement,No Basement,No Basement,0.0,No Basement,0.0,GasA,TA,N,SBrkr,1224,1224,0.0,2,0,TA,8,Typ,0,No Fireplace,CarPort,Unf,3.0,530.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,103000
2907,RM,32.0,4500,Pave,No Alley,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,TA,Gd,PConc,Ex,Gd,No,GLQ,1201.0,Unf,1237.0,GasA,Ex,Y,SBrkr,1337,1337,1.0,2,0,TA,5,Typ,0,No Fireplace,Attchd,Fin,2.0,405.0,TA,TA,Y,0,199,No Pool,No Fence,No Misc Feature,WD ,153500
1831,RL,70.0,16647,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1390.0,Unf,1390.0,GasA,TA,Y,SBrkr,1701,1701,1.0,2,0,TA,6,Min2,2,TA,Basment,Fin,2.0,611.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,171000
2836,RL,62.0,8707,Pave,No Alley,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,4,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,1093.0,GasA,TA,N,FuseF,1093,1669,0.0,1,1,TA,9,Min2,0,No Fireplace,Attchd,Unf,1.0,288.0,Fa,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,107000
1955,RL,66.0,8300,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1968,1968,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,86.0,TA,TA,CBlock,TA,TA,Mn,Rec,952.0,Unf,952.0,GasA,Gd,Y,SBrkr,952,952,1.0,1,0,TA,5,Typ,0,No Fireplace,Attchd,Unf,1.0,288.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,128500
1926,RL,72.0,9770,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,512.0,Unf,922.0,GasA,TA,Y,FuseA,922,922,1.0,1,0,TA,5,Typ,0,No Fireplace,Attchd,Unf,1.0,308.0,TA,TA,Y,0,34,No Pool,GdWo,No Misc Feature,WD ,116000
2924,RL,80.0,17400,Pave,No Alley,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,1977,1977,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,936.0,Unf,1126.0,GasA,Fa,Y,SBrkr,1126,1126,1.0,2,0,TA,5,Typ,1,Gd,Attchd,RFn,2.0,484.0,TA,TA,P,295,41,No Pool,No Fence,No Misc Feature,WD ,160000
1003,RL,39.0,5070,Pave,No Alley,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,1280.0,GasA,Ex,Y,SBrkr,1280,1280,0.0,2,0,Gd,5,Typ,0,No Fireplace,Attchd,RFn,2.0,506.0,TA,TA,Y,0,82,No Pool,No Fence,No Misc Feature,WD ,180000
1667,RL,66.0,7920,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1970,2002,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,TA,TA,CBlock,TA,TA,No,ALQ,81.0,GLQ,914.0,GasA,Ex,Y,SBrkr,914,914,0.0,1,0,Ex,5,Typ,0,No Fireplace,Attchd,RFn,1.0,368.0,TA,Gd,Y,120,0,No Pool,No Fence,No Misc Feature,WD ,133000
2905,RM,78.0,7020,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,1997,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,200.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,1243.0,Unf,1288.0,GasA,Gd,Y,SBrkr,1368,1368,2.0,2,0,TA,8,Typ,0,No Fireplace,Attchd,Fin,4.0,784.0,TA,TA,Y,0,48,No Pool,No Fence,No Misc Feature,WD ,215000
921,RL,60.0,7500,Pave,No Alley,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,547.0,Unf,771.0,GasA,Fa,Y,SBrkr,753,1494,0.0,1,0,Gd,7,Typ,2,Gd,Attchd,Unf,1.0,213.0,TA,TA,P,0,0,No Pool,No Fence,No Misc Feature,WD ,177500
1780,RL,76.0,10612,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,28.0,Unf,1524.0,GasA,Gd,Y,SBrkr,1534,1534,0.0,2,0,Gd,7,Typ,1,Gd,Attchd,Fin,2.0,484.0,TA,TA,Y,168,46,No Pool,No Fence,No Misc Feature,WD ,215000
746,RM,51.0,6120,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,273.0,Unf,952.0,GasA,TA,Y,FuseA,994,1582,0.0,2,0,TA,6,Typ,1,Gd,Detchd,Unf,1.0,250.0,Fa,TA,Y,189,0,No Pool,No Fence,No Misc Feature,WD ,150000
254,RL,90.0,12376,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,1990,1990,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1470.0,Unf,1673.0,GasA,Gd,Y,SBrkr,1699,3222,1.0,3,0,Gd,11,Typ,2,TA,Attchd,Unf,3.0,594.0,TA,TA,Y,367,0,No Pool,No Fence,No Misc Feature,WD ,320000
606,RL,100.0,10004,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,196.0,BLQ,1516.0,GasA,TA,Y,SBrkr,1516,1516,0.0,1,1,TA,6,Typ,0,No Fireplace,Attchd,RFn,2.0,472.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,167000
